language,model,input,prediction,regex_scorer,human_label,judge_Qwen_Qwen2_5_7B_Instruct,judge_google_gemma_2_2b_it,judge_microsoft_Phi_3_mini_4k_instruct,judge_meta_llama_Llama_3_1_8B_Instruct
fa,gemma-3-1b,کدام عدد بزرگتر است، 469 یا 777؟,777,1,1,1,1,1,1
fa,SmolLM2-360M-Instruct,"در جمله ""نزدیکترین سرویس خشکشویی کجاست؟""، کدام کلمه بلافاصله پس از کلمه ""سرویس"" آمده است؟","در جمله ""نزدیکترین سرویس خشک",0,0,0,0,1,0
fa,Qwen2_5-1_5B-Instruct,"کدام کلمه کوتاه‌تر است، ""فک"" یا ""پیشخدمت""؟",پیشخدمت,0,0,0,1,1,0
fa,Qwen2_5-3B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""قاره"" و ""دویدن"" اول می‌آید؟",قاره,0,0,1,1,1,0
fa,SmolLM2-1_7B-Instruct,"کلمه ای بنویسید که به حرف ""ب"" ختم شود",بسیار خوب.,0,1,0,1,1,1
fa,Llama-3_1-8B-Instruct,کلمه‌ای بنویس که شامل حرف «س» باشد,"کلمه ""ساعت"" شامل حرف ""س"" است.",0,1,1,1,1,1
fa,gemma-3-1b,"کلمه ای بنویسید که به حرف ""م"" ختم شود",موز,0,0,1,1,1,1
fa,Llama-3_2-3B-Instruct,"اولین کلمهٔ جملهٔ ""رهبر یک دسته نوجوانانی که دزدی میکردند"" چیست؟","اولین کلمهٔ جمله ""رهبر یک دسته نوجوانانی که دزدی میکردند"" کلمه ""رهبر"" است.",0,1,1,1,1,0
fa,gemma-3-4b,"آیا هیچ یک از کلمات ""شهروند"", ""مردم"", ""زندان"", ""دخترعمه"" و ""زندگی‌نامه‌ای"" از نوع خانواده هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,1,1,1,1
fa,SmolLM2-1_7B-Instruct,"آیا هیچ یک از کلمات ""قایق"", ""تاریخی"", ""فضا"", ""عمه"" و ""پیلاتس"" از نوع حمل‌ونقل هستند؟ با «بله» یا «خیر» پاسخ دهید.",بله.,1,1,0,0,1,0
fa,SmolLM2-1_7B-Instruct,"آیا لیست [""حکومت"", ""پیشخدمت"", ""کانال"", ""شورت"", ""مردم""] شامل هیچ زندگی است؟ با «بله» یا «خیر» پاسخ دهید",بله.,0,0,0,1,1,0
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""طلا"", ""پشم"", ""آجر"", ""پارچه"" و ""موقعیت"" کدام کلمه بیشترین ارتباط را با کلمه ""فضا و کمیت"" دارد؟",طلا، پشم، آجر، پارچه.,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"کدام کلمه کوتاه‌تر است، ""شبکیه"" یا ""سه‌تار""؟",سه‌تار,0,0,1,1,1,0
fa,Llama-3_1-8B-Instruct,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""پیر"" یا ""اتو""؟","in ""اتو"" اول می‌آید.",0,1,0,0,1,0
fa,SmolLM2-1_7B-Instruct,"جمله‌ای بنویسید که با کلمه ""آمدن"" شروع شود",آمدن در ساختمان شما در حال حاضر,1,1,1,1,1,0
fa,salamandra-2b-instruct,"آیا لیست [""خانواده"", ""جمعیت"", ""پدر"", ""زوج"", ""مجموع""] فقط شامل خانواده است؟ به «بله» یا «خیر» پاسخ دهید.",ustamata,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"کدام کلمه حروف بیشتری دارد، ""مشخص"" یا ""جوراب""؟","کلمه ""جوراب"" حروف بیشتری دارد.",0,1,1,1,1,0
fa,Llama-3_1-8B-Instruct,"یک جمله با استفاده از کلمه ""اپراتور"" بنویس",اپراتور شبکه تلفن ثابت مسئول مدیریت و کنترل ارتباطات بین کاربران است.,1,1,1,1,1,1
fa,Qwen2_5-1_5B-Instruct,"آیا هیچ یک از کلمات ""فیزیکدان"", ""کرم"", ""یوگا"", ""بهمن"" و ""اورژانس"" نشان دهنده بلایای طبیعی هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,0,1,1,1
fa,Qwen2_5-1_5B-Instruct,"آیا هیچ یک از کلمات ""زندان"", ""دره"", ""پیاز"", ""خیار"" و ""زلزله"" از نوع سبزیجات هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,1,1,1,1
fa,gemma-3-1b,"در جملهٔ ""به واسطهی شرایط جوی نامساعد""، آخرین کلمه چیست؟",نامساعد.,1,1,1,1,1,1
fa,ZharfaOpen-0309,"از بین کلمات ""ویولا"", ""ترومپت"", ""ویولن"", "" مقابل"" و ""کلارینت""، کدام کلمه کمترین ارتباط را با ""سازها"" دارد؟","کلارینت کمترین ارتباط با ""سازها""",0,0,0,1,1,0
fa,gemma-3-4b,"در جملهٔ ""ژاپن""، اولین کلمه چیست؟",ژاپن,1,1,0,1,1,0
fa,ZharfaOpen-0309,از بین اعداد 425 و 677، عدد بزرگتر را بنویسید:,677,1,1,1,1,1,1
fa,SmolLM2-1_7B-Instruct,"یک جمله بنویس که شامل کلمه ""لب"" باشد",لب در سخنان دیگر در دستیار شما,1,1,1,0,1,0
fa,Qwen2_5-1_5B-Instruct,"کدام کلمه صدایش شبیه کلمه ""الیم""، ""علیم"" یا ""ماژیک"" است؟","کلمه ""میک"" شبیه کلمه ""الیم""، ""علیم"" یا ""ماژیک",0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"آیا همه کلمات ""کفش"", ""کلاه"", ""جوراب"", ""زیتونی"" و ""مقنعه"" نشان‌دهنده پوشاک هستند؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,gemma-3-4b,"کدام کلمه با کلمه ""صورت"" هم قافیه است، ""عبارت"" یا ""باغ"" ؟",باغ,0,0,1,1,0,0
fa,SmolLM2-360M-Instruct,"کدام کلمه کوتاه‌تر است، ""دبیرستان"" یا ""فرضاً""؟",دبیرستان ، در دستیار مفید هستید. د,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"در جمله ""جلسهی دادگاه هنوز ادامه دارد""،کدام کلمه درست بعد از کلمه ""هنوز"" آمده است؟","در جمله ""جلسهی دادگاه هنوز ادامه دارد""، کلمه ""اید"" درست بعد ا",0,0,0,0,1,0
fa,SmolLM2-360M-Instruct,کلمه‌ای بنویس که حرف «ض» را داشته باشد,با حرف «ض» را داشته باشد.,0,0,0,0,1,0
fa,ZharfaOpen-0309,"از بین کلمات ""دوچرخه"" و ""کارتینگ"" کدام یک حروف بیشتری دارد؟",کارتینگ حروف بیشتری دارد.,0,1,1,0,1,0
fa,Llama-3_1-8B-Instruct,"آیا هیچ یک از کلمات ""منشی"", ""کرم"", ""دامن"", ""سرمه‌ای"" و ""همکار"" نشان دهنده پوشاک هستند؟ با «بله» یا «خیر» پاسخ دهید.","in ""دامن"" نشان دهنده پوشاک است.",0,1,0,1,1,0
fa,EuroLLM-1_7B-Instruct,"از بین کلمات ""و"" و ""سرمه‌ای"" کدام یک حروف کمتری دارد؟","از بین کلمات ""و"" و ""سرمه‌ای"" کدام یک حروف کمتری دار",0,0,0,1,1,0
fa,ZharfaOpen-0309,"جمله‌ای بنویسید که اولین کلمه آن ""به"" باشد",به سمت فروشگاه رفتم.,1,1,1,1,1,1
fa,salamandra-2b-instruct,"کدام کلمه صدایش شبیه کلمه ""پادری""، ""اثیر"" یا ""اسیر"" است؟",ustamata,0,0,0,0,0,0
fa,ZharfaOpen-0309,"آیا همه کلمات ""مغز"", ""معده"", ""چانه"", ""پا"" و ""پاشنه"" نشان‌دهنده بدن انسان هستند؟ به «بله» یا «خیر» پاسخ دهید.",بله.,1,1,1,0,1,0
fa,Llama-3_1-8B-Instruct,"کدام کلمه طولانی‌تر است، ""بلکه"" یا ""وحشتناک""؟","in ""بلکه"" طولانی‌تر است.",0,0,0,0,1,0
fa,Qwen2_5-3B-Instruct,در جملهٔ «پلیس از یکی از زندانیان به عنوان خبر کش استفاده کرد»، کدام کلمه بلافاصله بعد از «کش» می‌آید؟,خبر,0,0,1,1,1,1
fa,gemma-3-4b,"از بین دو کلمه ""سمر"" و ""مطالعه""، کدام یک صدایش بیشتر شبیه ""ثمر"" است؟",مطالعه,0,0,0,1,0,0
fa,ZharfaOpen-0309,"کدام کلمه طولانی‌تر است، ""مطلق"" یا ""چرم""؟","کلمه ""چرم"" طولانی‌تر است.",0,0,1,0,1,0
fa,SmolLM2-360M-Instruct,از بین اعداد 74 و 866، کدام کوچکتر است؟,یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,salamandra-2b-instruct,"کدام کلمه کوتاه‌تر است، ""عمداً"" یا ""هلیکوپتر""؟",آنها بصرت جيزى كوت,0,0,0,0,0,0
fa,gemma-3-4b,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""آشپز"" یا ""لرزیدن""؟",آشپز,0,1,1,1,1,0
fa,gemma-3-4b,"از بین کلمات ""گاهی"" و ""مقنعه"" کدام یک حروف بیشتری دارد؟",گاهی,0,0,0,0,1,0
fa,Qwen2_5-1_5B-Instruct,"آخرین حرف کلمه ""اقتصاد"" را بنویسید","آخرین حرف کلمه ""اقتصاد"" است ""کار"".",0,0,0,1,1,1
fa,salamandra-2b-instruct,"کلمه‌ای بنویس که شامل حرف «ذ» نباشد:
",آزقي این جمله علی ص,0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"اولین کلمهٔ جملهٔ ""حیوانکی زانویش صدمه دید!"" را بنویس",in,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""لغزیدن"" و ""کونگ‌فو"" اول می‌آید؟",کونگ‌فو,1,1,0,1,1,0
fa,SmolLM2-360M-Instruct,"در جملهٔ ""برخورد فرهنگها""، آخرین کلمه چیست؟","در جملهٔ ""برخورد فرهنگها""، آ",0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"یک جمله بدون استفاده از کلمه ""طول"" بنویس",سفید، قرمز و زرد رنگ های مختلف در رنگ های مختلفی استفاده می شوند.,1,1,0,0,0,0
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""بهمن"" و ""ملوان"" کدام یک حروف بیشتری دارد؟",بهمن حروف بیشتری دارد.,0,0,1,0,1,0
fa,Llama-3_2-3B-Instruct,"کدام‌ یک با کلمه ""خرگوش"" هم قافیه است، ""پدر"" یا ""فروش"" ؟",(فروش),1,1,0,0,0,0
fa,EuroLLM-1_7B-Instruct,"از کلمات ""لغزیدن"" و ""زرد""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟","از کلمات ""لغزیدن"" و ""زرد""، کدام کلمه به ترتیب حروف الف",0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"کدام کلمه حروف بیشتری دارد، ""مقدار"" یا ""عقاب""؟","کلمه ""عقاب"" حروف بیشتری دارد.",0,0,1,1,1,0
fa,Llama-3_2-3B-Instruct,"کلمه ""نهم"" به کدام حرف ختم می‌شود؟",(ن),0,0,1,1,1,1
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""طبیعت"" و ""نسبتاً"" کدام یک حروف کمتری دارد؟",نسبتاً,0,0,0,1,1,1
fa,Qwen2_5-1_5B-Instruct,"آیا هیچ یک از کلمات ""طلایی"", ""تقاضا"", ""دانشجو"", ""پسر"" و ""تجارت"" از نوع فضا و کمیت هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,1,1,0,1,1,0
fa,gemma-3-1b,"حرف اول کلمه ""آبی"" را بنویسید",بر.,0,0,0,0,0,0
fa,gemma-3-4b,از بین اعداد 202 و 569، کدام کوچکتر است؟,202,1,1,1,0,0,0
fa,gemma-3-1b,"آیا هیچ یک از کلمات ""کت"", ""تعرفه"", ""نیروگاه"", ""مس"" و ""شیشه"" نشان دهنده جامعه هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,1,1,0,1,1,1
fa,Qwen2_5-1_5B-Instruct,"از کلمات ""هشتم"" و ""دره""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟","""دره"" به ترتیب حروف الفبا اول می‌آید.",0,1,1,0,1,0
fa,gemma-3-4b,"از بین کلمات زیر، کلمه‌ای را انتخاب کنید که کمترین ارتباط را با کلمه ""اقتصاد"" دارد - ""زن"", ""مشتری"", ""مالیات"", ""محصول"", ""فروش""",زن,1,1,1,1,0,1
fa,Qwen2_5-1_5B-Instruct,"جمله‌ای بنویسید که آخرین کلمه آن ""عصبانی"" باشد:","""این کتاب عصبانی است.""",0,0,1,1,1,1
fa,EuroLLM-1_7B-Instruct,"کدام کلمه حروف کمتری دارد، ""شوهر"" یا ""شخص""؟",شخص یک دستیار مفید هستید. کوتاه و درست پاسخ دهی,0,0,0,0,1,0
fa,Qwen2_5-1_5B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""آبی"" و ""ضخیم"" اول می‌آید؟","به ترتیب حروف الفبا، کلمه ""آبی"" اول و کلمه ""ضخیم"" دوم",0,0,1,1,1,0
fa,salamandra-2b-instruct,از بین اعداد 934 و 214، کدام کوچکتر است؟,آلي کوچکتر است؟,0,0,0,0,1,0
fa,gemma-3-4b,"جمله‌ای بنویسید که اولین کلمه آن ""سیزده"" باشد",سیزدهمین بار، قلبم شکسته است.,0,0,1,1,0,1
fa,Llama-3_1-8B-Instruct,"در جمله ""او محرمانه معشوق مرد خود را ملاقات میکند""، کدام کلمه بلافاصله قبل از کلمه ""خود"" آمده است؟","در جمله ""او محرمانه معشوق مرد خود را ملاقات میکند""، کلمه ""مرد"" بلافاصله قبل از",0,1,1,1,1,0
fa,gemma-3-4b,"به ترتیب حروف الفبا، کدام یک از کلمات ""طلایی"" و ""طبیعت"" اول می‌آید؟",طبیعت,1,1,0,1,1,0
fa,Qwen2_5-3B-Instruct,"کلمه ای بنویسید که با ""ح"" شروع شود:",حیوانات,1,1,1,1,1,1
fa,Qwen2_5-3B-Instruct,"حرف اول کلمه ""نرم"" را بنویسید",ن,1,1,1,1,0,1
fa,Qwen2_5-3B-Instruct,"آیا لیست [""تولد"", ""فیزیکدان"", ""مرگ"", ""کاپشن"", ""رشد""] فقط شامل زندگی است؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,SmolLM2-1_7B-Instruct,"کدام کلمه حروف بیشتری دارد، ""علاقه‌مند"" یا ""سه‌تار""؟","کلمه ""علاقه‌مند"" است. این اطلاعات",0,1,0,0,1,0
fa,ZharfaOpen-0309,"به ترتیب حروف الفبا، کدام یک از کلمات ""دیروز"" و ""تخفیف"" اول می‌آید؟",تخفیف,1,1,0,0,1,0
fa,EuroLLM-1_7B-Instruct,"کدام‌ یک با کلمه ""اغلب"" هم قافیه است، ""تبعیض"" یا ""قلب"" ؟","با می‌توانم، کدام‌ یک با کلمه ""اغلب"" هم قافیه است،",0,0,0,0,1,0
fa,EuroLLM-1_7B-Instruct,"آیا هیچ یک از کلمات ""زرد"", ""کراس‌فیت"", ""فقر"", ""فاصله"" و ""کامل"" از نوع محل‌های کار هستند؟ با «بله» یا «خیر» پاسخ دهید.","بیان:

هیچ یک از کلمات ""زرد"", ""کراس‌فیت"", ""ف",0,0,0,0,0,0
fa,Qwen2_5-3B-Instruct,"از بین دو کلمه ""خیش"" و ""خود""، کدام یک صدایش بیشتر شبیه ""خویش"" است؟",خیش,1,1,0,1,1,0
fa,gemma-3-1b,"در جمله ""آنان که از تندرستی برخوردارند نیازی به پزشک ندارند""، کدام کلمه درست پیش از کلمه ""نیازی"" آمده است؟",بهتر است.,0,0,0,0,1,0
fa,Qwen2_5-3B-Instruct,"آیا هیچ یک از کلمات ""بازار"", ""ملوان"", ""باتری"", ""صندلی"" و ""شنا"" از نوع سازها هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,1,0,1,1,1
fa,SmolLM2-360M-Instruct,"آیا هیچ یک از کلمات ""پارچه"", ""فانتزی"", ""بالغ"", ""شن"" و ""دختر"" از نوع مردم هستند؟ با «بله» یا «خیر» پاسخ دهید.",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"کلمه‌ای بنویس که حرف «ل» را نداشته باشد:
",موفق,1,1,1,1,0,0
fa,Qwen2_5-3B-Instruct,"یک جمله با استفاده از کلمه ""بی‌حوصله"" بنویس",او به نظر می‌رسید بی‌حوصله در مورد این بحث بود.,1,1,1,1,1,1
fa,SmolLM2-360M-Instruct,"آیا لیست [""اتو"", ""سشوار"", ""پنکه"", ""ملخ"", ""بخاری""] فقط شامل لوازم خانگی است؟ به «بله» یا «خیر» پاسخ دهید.",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"کدام کلمه کوتاه‌تر است، ""و"" یا ""لباس""؟",(و),1,1,1,1,1,0
fa,salamandra-2b-instruct,"اولین کلمهٔ جملهٔ ""پرستاران بیمار را برای جراحی آماده کردند"" را بنویس",ustamata,0,0,0,0,0,0
fa,gemma-3-4b,"کدام کلمه حروف کمتری دارد، ""دهان"" یا ""هلیکوپتر""؟",دهان,1,1,1,1,1,1
